,,t1,n2,n3,n4
20181222,205,109.58,103.36,98.67,107.33
20181222,210,108.55,103.16,100.67,107.42
20181222,215,107.61,104.91,99.35,112.05
20181222,220,108.8,102.69,98.01,111.21
20181222,225,110.37,102.91,96.07,110.58
20181222,230,106.64,103.31,97.26,108.04
20181222,235,103.15,96.93,96,113.33
20181222,240,107.35,98.73,97.72,107.28
20181222,245,108.29,102.09,96.64,107.61
20181222,250,104.84,100.55,96.93,108.62
20181222,255,104.58,98.9,97.77,107.63
20181222,300,106.94,99.51,100.13,107.05
20181222,305,109.16,103.37,95.31,108.54
20181222,310,105.48,98.27,98.31,111.02
20181222,315,105.41,99.05,95.25,105.29
20181222,320,107.25,98.08,94.45,108.88
20181222,325,105.41,96.44,95.78,99.92
20181222,330,105.46,95.71,93.44,107.15
20181222,335,108.74,99.63,96.3,105.56
20181222,340,104.1,99.43,96.41,105.22
20181222,345,106.29,98.63,96.74,107.48
20181222,350,105.61,96.93,96.89,106.24
20181222,355,103.47,95.17,95.08,102.98
20181222,400,104.05,98.93,96.03,100.17
20181222,405,101.08,94.31,96.47,100.89
20181222,410,101.61,95.8,91.73,100.22
20181222,415,103.62,94.66,97.6,100.4
20181222,420,101.12,96.61,100.21,103.7
20181222,425,103.58,97.32,96.68,99.77
20181222,430,101.67,98.09,95.11,98.59
20181222,435,102.86,97.51,97.85,100.49
20181222,440,100.47,94.37,98.94,98.34
20181222,445,100.97,98.65,97.61,100.34
20181222,450,97.95,98.84,96.5,98.3
20181222,455,101.66,99.43,96.28,100.29
20181222,500,102.74,97.65,92.77,99.69
20181222,505,98.6,97.08,95.24,99.94
20181222,510,99.45,96.78,95.1,98.5
20181222,515,99.64,96.11,93.59,97.96
20181222,520,97.31,97.29,94.43,101.53
20181222,525,95.29,95.45,92.14,100
20181222,530,96.8,98.91,94.75,95.21
20181222,535,92.09,96.57,94.67,91.33
20181222,540,94.85,96.46,94.9,98.89
20181222,545,96.94,96.02,93.06,100.53
20181222,550,96.05,92.63,93.27,98.23
20181222,555,96.83,93.85,94.47,95.54
20181222,600,96.15,96.06,95.39,96.12
20181222,605,94.14,92.41,94.33,100.12
20181222,610,94.57,92.06,94.59,99.36
20181222,615,95.75,92.13,93.96,93.35
20181222,620,93.63,89.99,95.24,94.16
20181222,625,94.62,91.11,95.88,95.1
20181222,630,94.98,90.57,93.96,89.5
20181222,635,91.88,90.26,94.28,90.94
20181222,640,92.74,89.17,93.44,91.56
20181222,645,94.36,86.54,92.62,92.99
20181222,650,94.35,86.46,94.03,92.99
20181222,655,94.82,88.23,95.42,89.99
20181222,700,87.35,89.57,93.04,88.08
20181222,705,89.57,88.81,89.4,86.85
20181222,710,89.09,89.3,90.91,86.5
20181222,715,85.09,88.66,93.15,81.68
20181222,720,85.39,87.94,92.3,82.58
20181222,725,85.33,88.35,91.31,80.97
20181222,730,84.31,87.71,93.9,79.56
20181222,735,86.37,89.84,95.8,85.79
20181222,740,92.25,89.58,95.15,84.56
20181222,745,91.97,89.44,95.8,84.51
20181222,750,88.69,91.75,96.49,84.32
20181222,755,91.04,93.81,96.16,77.32
20181222,800,89.98,90.05,96.04,79.87
20181222,805,81.79,91.29,95.9,83.94
20181222,810,89.72,90.98,97.67,80.75
20181222,815,91.72,92.05,96.68,76.81
20181222,820,87.16,92.67,96.42,80.3
20181222,825,90.63,91.02,95.9,78.69
20181222,830,88.5,92.27,97.24,67.96
20181222,835,87.17,90.77,99.5,74.4
20181222,840,83.81,90.05,99.32,76.78
20181222,845,88.31,91.68,98.32,76.86
20181222,850,87.87,91.8,97.37,76.45
20181222,855,87.44,89.04,99.98,67.8
20181222,900,85.35,91.07,98.11,63.99
20181222,905,84.04,92.74,96.1,64.86
20181222,910,84.09,92.92,96.65,56.57
20181222,915,83.67,91.76,98.51,52.22
20181222,920,82.48,92.15,97.34,52.7
20181222,925,83.63,89.83,97.93,53.21
20181222,930,83.5,90.42,95.8,53.81
20181222,935,82.67,93.07,94.35,53.6
20181222,940,82.36,89.34,94.58,52.99
20181222,945,78.41,91.38,97.16,50.46
20181222,950,77.72,90.2,95.9,48.47
20181222,955,73.96,91.77,95.34,46.14
20181222,1000,79.59,89.47,94.61,47.68
20181222,1005,80.03,91.65,96.62,48.15
20181222,1010,77.4,90.05,95.86,47.19
20181222,1015,78.93,88.72,95.23,47.04
20181222,1020,82.45,90.63,96.13,42.62
20181222,1025,80.32,89.54,97.65,47.3
20181222,1030,80.54,89.97,89.71,46.25
20181222,1035,78.5,88.69,90.19,46.61
20181222,1040,75.84,91.3,94.31,49.82
20181222,1045,79.78,90.41,98.1,51.11
20181222,1050,78.99,90.55,97.96,49.44
20181222,1055,79.74,90.09,96.59,44.38
20181222,1100,79.32,91.27,95.61,47.09
20181222,1105,82.49,91.25,94.89,43.32
20181222,1110,81.23,93.48,94.9,49.94
20181222,1115,82.47,92.52,93.45,44.74
20181222,1120,79.45,92.55,93.5,49.2
20181222,1125,77.55,92.95,93.74,50.39
20181222,1130,79.63,90.68,95.04,69.38
20181222,1135,82.51,90.34,94.34,73.88
20181222,1140,92.96,92.33,95.74,76.37
20181222,1145,93.75,90.47,96.88,72.96
20181222,1150,92.8,83.14,97.58,70.02
20181222,1155,88.79,86.34,97.66,72.4
20181222,1200,89.55,81.48,97.11,58.74
20181222,1205,87.96,79.95,96.22,47.12
20181222,1210,86.28,88.27,96.02,51.95
20181222,1215,88.34,90.6,97.07,45.29
20181222,1220,88.62,93.26,98.27,48.29
20181222,1225,86.02,93.16,97.02,47.19
20181222,1230,86.01,94.57,97.17,49.36
20181222,1235,84.24,92.81,96.79,49.7
20181222,1240,82.1,95.19,97.21,51.82
20181222,1245,81.05,98.11,97.7,46.7
20181222,1250,81.1,96.15,96.29,45.23
20181222,1255,82.63,92.33,97.9,54.23
20181222,1300,83.41,92.87,96.27,59.93
20181222,1305,82.25,93.66,97.34,50.2
20181222,1310,81.37,92.02,97.62,50.56
20181222,1315,79.28,92.97,96.08,48.33
20181222,1320,79.11,91.93,97.3,46.28
20181222,1325,77.27,92.43,96.18,47.71
20181222,1330,81,90.98,96.31,63.27
20181222,1335,85.24,92.29,98.46,48.75
20181222,1340,85.43,92.01,97.61,47.5
20181222,1345,84.01,90.76,97.28,47.04
20181222,1350,86.76,90.47,96.2,50.65
20181222,1355,89.54,94.46,97.45,49.32
20181222,1400,90.95,92.3,97.24,46.08
20181222,1405,89.15,91.48,97.2,44.09
20181222,1410,88.85,91.49,96.48,42.71
20181222,1415,88.52,90.84,97.12,48.75
20181222,1420,86.85,93.25,97.19,50.46
20181222,1425,87.71,91.03,97.29,47.08
20181222,1430,87.53,90.48,95.19,52.48
20181222,1435,85.21,90.46,97.6,48.11
20181222,1440,83.21,89.63,96.54,50.17
20181222,1445,81.97,92.12,97.21,49.15
20181222,1450,84.17,90.18,94.88,50.51
20181222,1455,81.42,89.95,95.34,44.92
20181222,1500,81.92,90.8,94.55,51.58
20181222,1505,84.75,90.81,94.42,53.91
20181222,1510,79.4,89.13,97.35,52.79
20181222,1515,81.99,91.2,95.72,45.18
20181222,1520,81.35,92.87,94.35,47.21
20181222,1525,80.25,92.25,92.66,45.54
20181222,1530,81.15,92,95.03,47.68
20181222,1535,80.73,89.69,93.64,49.09
20181222,1540,82.87,90.68,93,48.41
20181222,1545,82.57,90.12,93.45,51.13
20181222,1550,80.87,88.32,94.44,49.13
20181222,1555,78.19,86.67,93.2,45.11
20181222,1600,78.54,87.12,96.57,48.76
20181222,1605,77.65,87.62,93.76,44
20181222,1610,76.69,87.77,92.78,47.25
20181222,1615,77.02,88.94,93.58,45.67
20181222,1620,77.93,93.37,93.87,48.58
20181222,1625,77.64,94.25,92.35,49.71
20181222,1630,74.45,93.61,92.92,47.79
20181222,1635,76.63,93.04,94.35,52.1
20181222,1640,74.21,90.87,94.27,49.66
20181222,1645,69.14,90.49,93.64,46.24
20181222,1650,68.46,92.92,89.48,44.98
20181222,1655,75.11,90.75,87.63,48.03
20181222,1700,72.46,90.97,90.39,47.45
20181222,1705,74.4,92.34,92.58,47.2
20181222,1710,72.6,92.91,91.25,52.32
20181222,1715,73.66,91.15,91.18,46.74
20181222,1720,73.66,89.62,88,43.05
20181222,1725,73.62,90.61,90.16,42.83
20181222,1730,73.46,90.67,90.35,42.85
20181222,1735,72.65,87.05,91.55,45.21
20181222,1740,75.65,88.87,88.95,47.5
20181222,1745,75.96,90,88.38,49.76
20181222,1750,70.33,90.17,88.49,59.69
20181222,1755,73.47,87.76,87.57,61.51
20181222,1800,75.25,90.68,84.01,54.47
20181222,1805,73.25,89.65,86.56,50.95
20181222,1810,74.87,89.58,84.91,48.99
20181222,1815,73.36,91.28,86.8,48.81
20181222,1820,72.97,90.59,88.11,49.67
20181222,1825,72.11,90.81,86.91,55.03
20181222,1830,71.07,92.16,84.97,54.6
20181222,1835,70.81,92.28,89.03,56.06
20181222,1840,71.62,92.12,89.54,63.13
20181222,1845,71.3,92.1,89.16,70.05
20181222,1850,74.73,95.47,89.25,72.52
20181222,1855,74.36,97.03,89.16,77.54
20181222,1900,80.83,94.94,92.16,62.78
20181222,1905,88.87,96.47,94.33,62.63
20181222,1910,87.39,97.73,95.59,62.06
20181222,1915,92.23,97.93,96.91,79.88
20181222,1920,91.02,100.05,95.39,84.89
20181222,1925,89.11,97.61,95.5,84.86
20181222,1930,90.61,96.25,95.89,79.49
20181222,1935,89.54,95.85,97.88,86
20181222,1940,90.96,101.63,97.98,77.12
20181222,1945,87.21,100.11,96.58,80.09
20181222,1950,86.31,96.59,98.48,84.11
20181222,1955,90.27,94.62,95.97,86.43
20181222,2000,89.16,96.99,97.04,82.36
20181222,2005,90,98.5,98.9,85.01
20181222,2010,88.37,99.34,96.8,81.99
20181222,2015,89.3,96.74,98.23,76.26
20181222,2020,86.6,98.92,99.89,80.62
20181222,2025,87.18,96.45,99.2,83.02
20181222,2030,89.1,99.59,97.96,86.75
20181222,2035,89.95,100.5,96.16,87.15
20181222,2040,87.49,97,97.72,83.26
20181222,2045,87.44,96.32,96.55,83.26
20181222,2050,87.77,96.24,96.7,83.32
20181222,2055,86.35,96.98,97.97,85.9
20181222,2100,88.2,98.72,98.41,83.83
20181222,2105,90.04,98.6,100.41,87.03
20181222,2110,92.24,100.38,98.99,87.41
20181222,2115,91.23,99.07,98.44,96.82
20181222,2120,92.68,96.65,99.41,96.63
20181222,2125,94.02,99.89,100.19,95.22
20181222,2130,92.69,99.93,98.05,90.91
20181222,2135,91.19,98.94,97.93,93.72
20181222,2140,90.51,98.5,98.9,92.15
20181222,2145,90.56,94.05,100.19,91.79
20181222,2150,91.65,97.85,99.57,92.96
20181222,2155,91.16,101.97,99.76,95.2
20181222,2200,93.53,98.06,100.7,98.19
20181222,2205,94.28,98.18,100.72,96.19
20181222,2210,95.28,100.79,101.86,95.66
20181222,2215,94.73,100.04,102.49,96.2
20181222,2220,93.64,100.34,103.48,96.19
20181222,2225,95.57,98.12,101.37,98.89
20181222,2230,96.61,100.1,100.4,101.59
20181222,2235,98.86,100.7,103.77,96.58
20181222,2240,96.39,101.83,103.59,102.66
20181222,2245,99.85,99.39,102.03,101.03
20181222,2250,100.82,102.78,103.87,100.85
20181222,2255,96.75,101.37,102.74,102.34
20181222,2300,99.04,102.5,103.05,99.12
20181222,2305,100.39,101.24,102.79,98.63
20181222,2310,101.89,102.6,104.17,99.02
20181222,2315,97.25,102.38,104.69,102.8
20181222,2320,100.85,102.72,104.44,102.93
20181222,2325,101.47,103.8,102.48,105.46
20181222,2330,101.55,104.3,102.91,103.42
20181222,2335,102.45,103.7,103.1,104.98
20181222,2340,102.83,105.59,102.58,107.67
20181222,2345,105.2,103.9,100.47,103.94
20181222,2350,105.95,103.94,103.51,106.97
20181222,2355,102.28,105.79,106.48,104.98
20181223,0,105.63,107.48,103.57,105.13
20181223,5,104.07,105.18,104.48,103.12
20181223,10,106.08,104.99,104.84,106.47
20181223,15,107.38,107.86,103.96,111.15
20181223,20,106.74,106.56,102.49,111.26
20181223,25,107.55,107.42,101.68,106.8
20181223,30,107.87,106.49,107.34,107.72
20181223,35,107.58,105.28,103.81,110.72
20181223,40,109.35,106.73,104.3,111.21
20181223,45,111.76,106,101.29,108.55
20181223,50,107.94,103.18,105.54,109.05
20181223,55,109.34,106.99,102.59,109.3
20181223,100,110.73,104.12,102.33,109.41
20181223,105,109.18,106.47,103.3,106.86
20181223,110,108.82,107.33,103.92,105.9
20181223,115,108.49,106.17,104.48,110.59
20181223,120,108.8,106.45,105.64,112.78
20181223,125,109.64,108.16,104.71,118.15
20181223,130,112.93,108.31,103.97,114.53
20181223,135,110.34,108.49,104.81,112.79
20181223,140,108.67,109.29,105.38,105.76
20181223,145,110.97,106.81,104.69,112.77
20181223,150,111.55,105.74,98.9,111.41
20181223,155,109.31,109.66,102.92,112.95
20181223,200,112.93,108.34,108.08,112.13
20181223,205,114.03,107.34,106.9,113.22
20181223,210,108.95,107.76,108.53,111.09
20181223,215,114.79,104.3,106.02,121.44
20181223,220,112.81,106.7,103.53,109.17
20181223,225,112.26,105.54,101.5,112.57
20181223,230,111.99,109.65,102.73,114.43
20181223,235,106.72,108.82,102.66,113.24
20181223,240,112.8,111.42,101.36,109.42
20181223,245,108.53,113.46,105.27,107.52
20181223,250,107,104.28,106.93,112.14
20181223,255,114.91,105.14,104.27,108.04
20181223,300,116,107.18,104.93,115.54
20181223,305,113.69,106.7,103.14,115.31
20181223,310,114.25,110.42,104.67,105.44
20181223,315,112.33,105.65,104.74,113.5
20181223,320,114.84,106.57,103.07,107.98
20181223,325,110.74,104.31,102.48,107.97
20181223,330,110.66,97.7,102.95,106.45
20181223,335,112.26,105.05,101.41,116.64
20181223,340,111.54,105.85,103.89,115.44
20181223,345,109.7,104.26,105.23,112.87
20181223,350,113.45,101.34,103.55,103.39
20181223,355,107.98,106.27,104.3,105.69
20181223,400,107.14,106.67,99.07,109.73
20181223,405,108.53,100.36,103.29,104.39
20181223,410,108.61,102.5,102.8,103.8
20181223,415,109.29,104.63,98.11,106.6
20181223,420,111.27,100.58,103.06,101.28
20181223,425,107.69,102.18,105.62,101.93
20181223,430,108.29,105.08,104.91,99.46
20181223,435,105.26,101.84,103.78,108.74
20181223,440,104.61,105.04,101.51,105.31
20181223,445,107.62,102.27,104.23,102.99
20181223,450,108.08,107.21,105.51,106.37
20181223,455,105.48,107.57,106.82,106.24
20181223,500,107.39,99.75,103.39,105.76
20181223,505,104.7,103.17,103.52,105.78
20181223,510,104.02,105.83,101.09,98.54
20181223,515,101.52,106.82,101.31,101.91
20181223,520,106.45,105.19,102.74,103.38
20181223,525,106.69,106.58,100.89,107.79
20181223,530,104.98,105.06,98.58,100.94
20181223,535,104.38,104.57,100.86,105.19
20181223,540,106.48,103.95,100.88,108.83
20181223,545,107.4,107.3,101.16,98.77
20181223,550,105.05,102.27,98.15,103.68
20181223,555,108.24,101.58,96.84,103.81
20181223,600,99.97,105.07,100.18,106.69
20181223,605,104.06,105.41,97.1,108.51
20181223,610,106.3,102.1,99.64,105.65
20181223,615,101.75,101.86,99.03,103.4
20181223,620,101.79,102.97,99.52,101.93
20181223,625,102.34,103.24,103.65,100.3
20181223,630,102.34,103.58,98.67,106.99
20181223,635,105.79,103.33,99.2,104.42
20181223,640,104.85,101.16,101.84,104.83
20181223,645,105.97,104.86,101,99.48
20181223,650,100,105.48,98.88,94.01
20181223,655,97.97,101.41,100.79,101.34
20181223,700,99.2,102.91,97.36,98.47
20181223,705,101.44,101.03,96.45,98.85
20181223,710,101.38,103.47,96.41,100.52
20181223,715,101.01,102.97,97.54,100.63
20181223,720,100.95,98.64,101.35,98.1
20181223,725,98.4,101.3,101.3,101.19
20181223,730,100.71,100.58,102.55,100.67
20181223,735,101.8,101.28,104.47,102.27
20181223,740,103.06,104.04,104.95,100.28
20181223,745,102.08,104.67,105.63,102.62
20181223,750,104.05,104.2,104.45,103.17
20181223,755,104.87,103.02,102.64,101.82
20181223,800,101.98,102.75,100.24,99.9
20181223,805,96.79,105.7,102.82,100.16
20181223,810,99.84,103.2,105.83,103.22
20181223,815,102.13,103.34,104.5,99
20181223,820,100.5,102.75,105.53,99.16
20181223,825,98.18,104.6,104.6,94.2
20181223,830,97.29,102.96,104.29,97.88
20181223,835,96.54,104.06,106.27,96.87
20181223,840,96.2,105.12,105.04,96.8
20181223,845,95.58,102.19,106.64,100.18
20181223,850,98.02,101.68,104.71,97.53
20181223,855,93.82,102.05,104.03,95.48
20181223,900,92.41,99.22,104.26,90.34
20181223,905,92.2,102.22,103.45,92.64
20181223,910,94.12,101.85,104.56,87.99
20181223,915,93.63,99.77,103.73,86.3
20181223,920,91.27,99.45,105.88,77.21
20181223,925,88.47,101.82,103.61,72.32
20181223,930,89.41,99.16,103.12,72.88
20181223,935,87.73,100.31,104.08,82.88
20181223,940,89.15,100.01,103.77,80.22
20181223,945,88.14,99.02,103.63,75.17
20181223,950,90.56,99.01,102.34,78.84
20181223,955,86.24,101.53,103.14,76.64
20181223,1000,84.28,98.36,103.11,71.56
20181223,1005,78.54,98.79,101.19,66.5
20181223,1010,66.48,97.93,101.96,63.1
20181223,1015,74.41,97.26,102.27,53.3
20181223,1020,78.62,97.14,102.97,52.24
20181223,1025,72.05,96.45,102.35,55.79
20181223,1030,55.75,95.8,104.37,53.34
20181223,1035,67.01,96.93,101.36,49.85
20181223,1040,48.52,97.25,100.41,54.67
20181223,1045,52.95,95.58,100.68,59.54
20181223,1050,66.19,97.96,102.37,51.49
20181223,1055,82.07,98.85,101.81,58.96
20181223,1100,88.94,98.03,100.74,47.04
20181223,1105,90.2,97.81,102.04,48.16
20181223,1110,85.96,97.48,100.47,48.89
20181223,1115,85.9,98.16,100.2,50.4
20181223,1120,84.64,97.58,98.23,45.76
20181223,1125,84.86,93.03,100.22,28.9
20181223,1130,90.5,97.19,101.27,22.99
20181223,1135,94.61,98,99.67,27.22
20181223,1140,91.76,98.67,101.79,32.64
20181223,1145,87.23,93.24,101.23,51.62
20181223,1150,82.36,95.24,100.7,50.83
20181223,1155,82.42,99.7,102.06,57.26
20181223,1200,81.65,96.79,101.57,69.82
20181223,1205,88.84,96.82,101.05,48.89
20181223,1210,88.43,98.64,99.44,34.65
20181223,1215,87.69,96.87,96.74,42.54
20181223,1220,90.35,100.03,98.58,42.32
20181223,1225,90.09,100.37,99.28,43.09
20181223,1230,87.3,99.64,99.27,41.89
20181223,1235,86.14,100.12,100.14,44.31
20181223,1240,86.4,100.79,98.54,45.17
20181223,1245,84.77,100.33,100.89,45.64
20181223,1250,84.1,100.08,99.23,44.57
20181223,1255,85.38,100.34,99.57,44.93
20181223,1300,85.95,100.34,99.58,50.19
20181223,1305,79.98,100.16,99.28,54.58
20181223,1310,79.76,99.36,100.71,52.54
20181223,1315,79.93,99.92,97.29,52.66
20181223,1320,80.03,99.27,99.49,51.69
20181223,1325,80.32,97.61,101.1,56.94
20181223,1330,79.81,99.14,98.81,56.96
20181223,1335,82.38,98.02,97.74,61.98
20181223,1340,85.71,98.17,98.46,60.32
20181223,1345,85.37,96.24,99.63,58.89
20181223,1350,84.63,97.39,99.18,61.98
20181223,1355,83.37,97.31,97.89,63.55
20181223,1400,82.07,96.44,99.35,55.36
20181223,1405,82.1,94.23,98.26,61.87
20181223,1410,89.26,96.6,97.75,56.85
20181223,1415,93.64,95.84,98.64,41.49
20181223,1420,92.43,96.2,96.25,40.25
20181223,1425,87.53,97.31,93.96,49.1
20181223,1430,88.11,97.23,96.36,52.62
20181223,1435,85.78,96.86,98.88,50.47
20181223,1440,85.15,97.54,99.57,48.99
20181223,1445,86.55,97.58,97.45,49.87
20181223,1450,83.93,97.27,97.02,50.64
20181223,1455,81.49,98.23,96.72,53.94
20181223,1500,81.64,96.54,96.95,50.69
20181223,1505,82.02,98.67,96.54,49.61
20181223,1510,82.5,95.91,97.31,65.25
20181223,1515,83.33,97.4,97.28,83.39
20181223,1520,88.07,96.74,96.24,81.92
20181223,1525,87.98,96.06,97.5,84.29
20181223,1530,85.65,97.28,95.18,85.5
20181223,1535,85.44,97.29,94.76,85.03
20181223,1540,85.86,99.83,94.51,82.49
20181223,1545,86.21,97.1,94.47,71.59
20181223,1550,83.47,99.24,97.14,68.02
20181223,1555,81.88,96.11,95.69,58.62
20181223,1600,80.5,95.84,96.24,63.74
20181223,1605,79.22,95.56,94.62,58.35
20181223,1610,76.54,96.09,92.43,61.6
20181223,1615,77.43,96.31,93.04,49.07
20181223,1620,78.65,96.01,92.55,45.94
20181223,1625,78.49,96.64,92.64,46.06
20181223,1630,79.23,96.09,93.96,46.64
20181223,1635,79.73,96.71,93.06,56.14
20181223,1640,79.7,100.02,93,54.5
20181223,1645,78.99,95.95,92.4,50.1
20181223,1650,79.58,95.97,90.97,49.43
20181223,1655,80.28,98.11,89.12,53.72
20181223,1700,77.04,98,91,48.34
20181223,1705,78.36,98.63,90.11,47.69
20181223,1710,79.74,97.13,91.43,50.71
20181223,1715,80.87,96.95,90.1,49.45
20181223,1720,80.31,98.83,90.32,55.7
20181223,1725,77.89,100.14,89.9,55.17
20181223,1730,76.55,96.84,87.71,53.26
20181223,1735,77.17,96.63,82.41,53.56
20181223,1740,75.88,99.29,85.23,52.8
20181223,1745,72.78,97.61,84.53,53.97
20181223,1750,74.74,94.89,86.11,54.75
20181223,1755,75.14,95.66,87.44,50.22
20181223,1800,74.26,97.91,86.33,60.06
20181223,1805,74.86,95.71,88.93,66.73
20181223,1810,82.87,94.63,88.89,61.07
20181223,1815,83.1,93.28,87.68,63.39
20181223,1820,79.34,92.69,90.01,63.17
20181223,1825,76.26,95.41,88.62,61.85
20181223,1830,78.73,94.96,88.77,57.61
20181223,1835,78.98,95.88,88.61,62.23
20181223,1840,78.95,95.29,88.01,64.84
20181223,1845,78.75,94.03,88.65,74.72
20181223,1850,78.44,92.75,88.16,80.68
20181223,1855,86.22,95.07,89.53,82.84
20181223,1900,86.39,94.75,89.16,72.07
20181223,1905,85.02,95.32,90.3,72.51
20181223,1910,85.65,96.5,89.35,73.49
20181223,1915,84.1,96.2,89.97,79.06
20181223,1920,85.41,98.11,91.4,75.64
20181223,1925,83.76,98.62,93.62,80.24
20181223,1930,82.52,96.97,92.49,79.49
20181223,1935,82.55,95.45,91.65,76.87
20181223,1940,83.96,93.29,92.33,80.97
20181223,1945,86.02,96.47,93.53,76.6
20181223,1950,84.3,98.79,92.04,84.06
20181223,1955,85.87,97.47,93.76,85.07
20181223,2000,89.04,96.96,93.56,80.1
20181223,2005,81.57,97.63,92.04,77.34
20181223,2010,81.3,98.02,93.04,79.83
20181223,2015,80.29,97.27,94.66,81.01
20181223,2020,77.19,97.61,95.81,85.79
20181223,2025,85.45,97.5,95.3,84.91
20181223,2030,86.01,95.59,93.52,83.5
20181223,2035,89.99,97.34,96.31,85.36
20181223,2040,88.23,94.95,95.2,83.29
20181223,2045,85.94,97.59,93.94,82.67
20181223,2050,86.45,97.16,94.65,85.13
20181223,2055,87.43,94.58,93.94,84.91
20181223,2100,89.33,94.48,95.15,87.5
20181223,2105,92.11,94.37,96.75,89.78
20181223,2110,93.2,97.56,98.6,91.02
20181223,2115,90.57,94.44,97.37,92.14
20181223,2120,90.48,98.6,96.54,91.85
20181223,2125,89.41,94.67,94.86,90.49
20181223,2130,87.83,95.4,95.37,91.98
20181223,2135,89.94,98.4,97.39,91.73
20181223,2140,89.78,98.57,97.64,93.18
20181223,2145,89.16,99.51,97.69,93.43
20181223,2150,92.72,97.58,97.05,97
20181223,2155,93.88,102.89,100.03,98.88
20181223,2200,97.04,96.79,100.13,96.6
20181223,2205,97.43,100.07,99.23,92.32
20181223,2210,94.45,100.18,98.46,94.13
20181223,2215,96.93,99.86,100.73,97.75
20181223,2220,95.52,99.85,101.22,97.16
20181223,2225,94.38,99.63,101.27,99.58
20181223,2230,96.38,101.48,101,101.56
20181223,2235,95.62,99.24,101.29,98.73
20181223,2240,98.15,102.4,101.94,101.4
20181223,2245,100.83,104.89,101.57,101.71
20181223,2250,100.27,100.67,102.77,99.29
