,,t1,n1,n2,n3
20190729,1025,86.97,71.59,94.81,49.13
20190729,1030,84.76,67.23,95,49.87
20190729,1035,83.35,61.03,96.7,52.19
20190729,1040,83.81,59.24,94.87,50.94
20190729,1045,81.08,59.83,95.85,49.99
20190729,1050,81.9,60.12,94.66,46.8
20190729,1055,84.7,68.41,96.15,45.21
20190729,1100,83.27,71.96,97.56,49.46
20190729,1105,79.81,75.97,96.43,47.06
20190729,1110,80.66,76.66,96.38,50.15
20190729,1115,78.89,73.62,97.1,57.74
20190729,1120,65.91,69.35,97.16,56.17
20190729,1125,64.61,73.15,94.97,51.14
20190729,1130,66.43,77.45,97.05,50.33
20190729,1135,77.48,77.84,95.72,48.36
20190729,1140,79.69,76.27,94.19,55.84
20190729,1145,80.9,75.59,94.47,58.9
20190729,1150,79.49,78.51,96.64,62.93
20190729,1155,79.97,76.13,95.68,57.62
20190729,1200,76.86,72.21,95.85,60.25
20190729,1205,76.02,73,94.4,61.95
20190729,1210,79.89,75.52,96.36,67.31
20190729,1215,87.2,75.55,95.35,78.58
20190729,1220,89.52,75.18,96.14,83.11
20190729,1225,90.29,76.1,97.87,82.81
20190729,1230,88.68,76.21,96.03,78.21
20190729,1235,88.75,80.17,97.1,78.43
20190729,1240,87.61,79,96.67,69.72
20190729,1245,84.88,81.2,97.19,76.35
20190729,1250,84.97,79.33,98.09,82.2
20190729,1255,85.94,79.05,98.24,78.46
20190729,1300,85.1,79.43,96.02,75.46
20190729,1305,84.47,88.17,95.06,78.21
20190729,1310,83.46,88.26,95.92,81.05
20190729,1315,85.71,87.21,97.29,63.34
20190729,1320,89.14,86.89,95.6,41.98
20190729,1325,89.17,87.92,94.59,35.65
20190729,1330,89.34,84.13,96.11,34.16
20190729,1335,87.56,83.07,95.96,37.14
20190729,1340,84.08,80.4,95.28,38.83
20190729,1345,85.72,81.34,94.97,38.38
20190729,1350,83.43,78.13,95.94,35.47
20190729,1355,87.07,75.63,95.95,32.31
20190729,1400,84.69,74.94,96.06,42.85
20190729,1405,79.03,74.41,94.71,40.04
20190729,1410,76.11,77.37,94.53,42.37
20190729,1415,74.37,79.59,96.22,54.9
20190729,1420,74.55,79.37,97.9,60.84
20190729,1425,73.57,81.03,94.65,66.57
20190729,1430,64.64,83.05,94.49,65.64
20190729,1435,58.16,82.1,97.49,65.48
20190729,1440,59.38,84.88,98.82,44.49
20190729,1445,58.13,91.42,97.5,30.55
20190729,1450,57.9,93.06,95.83,37.1
20190729,1455,56.81,93.31,96.43,39.2
20190729,1500,64.5,91.18,97.53,45.91
20190729,1505,54.6,91.11,96.7,44.5
20190729,1510,54.02,92.43,96.06,48.74
20190729,1515,53.59,91.84,94.56,68.15
20190729,1520,51.56,91.48,96.34,82.93
20190729,1525,60.36,92.98,94.81,83.94
20190729,1530,64.96,94.57,96.33,80.34
20190729,1535,76.84,95.53,95.81,66.5
20190729,1540,81.75,92.91,95.91,57.6
20190729,1545,85.63,90.81,94.81,50.7
20190729,1550,87.23,91.94,94.31,49.15
20190729,1555,84.13,93.64,94.92,44.91
20190729,1600,66.98,93.38,94.21,61.74
20190729,1605,79.33,93.8,94.08,60.91
20190729,1610,81.2,91.24,93.72,62.23
20190729,1615,81.4,91.1,93.96,56.55
20190729,1620,82.78,90.39,93.51,50.92
20190729,1625,84.22,94.02,95.52,53.1
20190729,1630,83.69,92.43,94.4,55.55
20190729,1635,81.96,93.56,92.59,51.76
20190729,1640,81.46,93.21,92.51,52.44
20190729,1645,80.43,95.02,92.74,58.61
20190729,1650,76.05,93.4,90.75,65.14
20190729,1655,78.03,95.04,89.29,62.6
20190729,1700,78.27,93.7,86.77,54.45
20190729,1705,71.74,94.02,87.45,50.7
20190729,1710,66.08,93.01,84.56,51.89
20190729,1715,69.12,95.06,81.6,58.52
20190729,1720,63.65,92.86,87.04,57.25
20190729,1725,64.82,91.47,83.7,41.49
20190729,1730,66.06,95.16,83.59,31.09
20190729,1735,69.63,94.65,82.63,31.83
20190729,1740,70.82,94.79,77.11,39.75
20190729,1745,67.15,96.94,62.24,50.42
20190729,1750,70.89,95.97,57.22,57.05
20190729,1755,69.6,93.63,54.79,69.62
20190729,1800,68.09,95.11,72.83,65.92
20190729,1805,71.92,94.47,72.1,63.93
20190729,1810,74.57,94.31,72.6,63.24
20190729,1815,75.84,96.55,67.39,72.62
20190729,1820,75.2,95.88,53.52,77.89
20190729,1825,77.08,94.34,51.44,80.01
20190729,1830,78.52,95.81,52.38,84.85
20190729,1835,81.48,94.35,50.18,79.44
20190729,1840,82.33,91.19,44.41,74.69
20190729,1845,79.86,86.86,44.67,77.47
20190729,1850,80.7,87.99,46.58,83.69
20190729,1855,85.14,94.07,48.38,87.87
20190729,1900,84.8,94.34,46.45,78.08
20190729,1905,82.84,87.31,43.34,76.68
20190729,1910,84.99,95.48,45.75,81.75
20190729,1915,83.27,99.57,58.18,83.17
20190729,1920,85.42,98.57,77,85.65
20190729,1925,88.26,97.95,82.39,81.63
20190729,1930,86.61,95.52,79.46,85.01
20190729,1935,86.36,99,84.92,84.48
20190729,1940,85.93,97.41,92.02,95.55
20190729,1945,91.65,95.99,91.87,96.59
20190729,1950,91.42,97.09,92.86,91.74
20190729,1955,87.29,95.69,96.49,89.11
20190729,2000,83.8,95.11,94.12,88.13
20190729,2005,87.08,96.32,93.95,87.35
20190729,2010,85.26,94.68,95.92,83.51
20190729,2015,85.76,96.45,96.89,82.39
20190729,2020,85.34,94.3,95.65,84.85
20190729,2025,87.33,94.54,94.59,86.58
20190729,2030,89.02,93.26,95.96,83.67
20190729,2035,86.82,94.51,94.57,83.24
20190729,2040,84.25,92.19,94.96,80.7
20190729,2045,83.37,96.09,95.54,80.79
20190729,2050,81.88,94.63,93.39,83.12
20190729,2055,83.06,93.76,95.61,79.35
20190729,2100,87.8,95.33,95.39,82.9
20190729,2105,86.36,93.91,95.75,89.88
20190729,2110,87.38,94.78,95.11,87.56
20190729,2115,87.46,91.25,95.33,88.66
20190729,2120,87.73,94.27,93.79,87.68
20190729,2125,89.33,94.22,94.48,90.8
20190729,2130,90.59,93.36,94.22,90.88
20190729,2135,91.29,94.27,94.46,92.06
20190729,2140,91.85,94.55,94.03,89.98
20190729,2145,90.03,92.77,95.76,95.82
20190729,2150,92.8,95.11,94.68,92.18
20190729,2155,94.01,92,93,92.26
20190729,2200,90.14,95.59,94.31,91.69
20190729,2205,93.12,95.08,96.69,90.82
20190729,2210,95.85,94.36,96.17,92.7
20190729,2215,95.59,98.03,96.48,92.46
20190729,2220,93.1,96.6,95.8,96.51
20190729,2225,93.88,97.81,94.49,92.5
20190729,2230,91.81,97.74,96.17,89.25
20190729,2235,87.57,97.5,96.02,93.75
20190729,2240,91.22,99.1,95.97,92.76
20190729,2245,93.21,99.15,95.9,99.66
20190729,2250,97.34,95.8,96.5,100.53
20190729,2255,99.05,97.95,95.37,99.19
20190729,2300,96.04,98.07,95.61,98.02
20190729,2305,98.5,97.59,95.92,100.07
20190729,2310,99.54,99.78,97.9,95.05
20190729,2315,98.77,98.16,100.09,100.52
20190729,2320,98.04,99.06,98.27,102.24
20190729,2325,101.94,98.5,97.96,99.19
20190729,2330,100.1,101.15,99.1,101.83
20190729,2335,98.84,102.17,100.48,104.03
20190729,2340,101.09,101.98,99.68,104.76
20190729,2345,102.3,98.57,101.74,102.91
20190729,2350,100.5,99.03,99.18,104.17
20190729,2355,101.9,101.59,100.53,101.91
20190730,0,103.71,99.42,102.31,100.97
20190730,5,104.65,101.28,100.94,103.13
20190730,10,105.93,101.77,99.69,101.51
20190730,15,102.11,98.79,98.59,102.3
20190730,20,101.65,98.53,98.33,103.87
20190730,25,102.18,99.11,97.05,105.48
20190730,30,104.82,100.93,96.5,103.96
20190730,35,101.81,102.84,98.82,104.91
20190730,40,102.36,105.6,96.91,102.23
20190730,45,104.53,98.2,95.03,110.52
20190730,50,104.74,97.9,97.46,105.8
20190730,55,105.86,98.64,98.83,109.9
20190730,100,104.61,101.15,98.72,104.2
20190730,105,101.9,98.37,96.98,103.31
20190730,110,99.14,100.26,96.33,99.9
20190730,115,103.79,99.05,95.12,104.73
20190730,120,101.4,94.67,95.72,102.12
20190730,125,101.55,98.77,97.74,102.57
20190730,130,102.73,99.73,95.13,105.05
20190730,135,100.35,98.55,97.08,101.95
20190730,140,99.36,103.8,97.8,103.61
20190730,145,102.79,97.09,95.48,102.77
20190730,150,103.98,97.27,94.06,100.33
20190730,155,97.21,94.43,98.31,103.41
20190730,200,100.6,92.28,94.49,99.53
20190730,205,100.34,93.63,95.36,103.27
20190730,210,101.46,97.84,92.6,102.49
20190730,215,97.61,95.78,95.35,98.97
20190730,220,98.55,98.08,95.37,101.25
20190730,225,101.23,92.86,94.43,97.95
20190730,230,98.85,92.37,95.53,97.23
20190730,235,98.22,92.24,97.76,96.11
20190730,240,98.93,93.49,91.6,104.52
20190730,245,98.49,91.06,93.06,96.18
20190730,250,97.39,95.21,94.08,102.5
20190730,255,102.83,97.25,91.97,100.03
20190730,300,99.01,92.48,92.09,97.86
20190730,305,98.28,93.61,95.11,97.51
20190730,310,97.74,92.86,89.88,101.07
20190730,315,99.33,91.89,96.17,100.25
20190730,320,98,93.84,92.17,97.61
20190730,325,94.76,88.78,90.29,93.46
20190730,330,97.16,94.26,92.59,99.71
20190730,335,99.86,98.36,94.62,94.94
20190730,340,98.01,96.94,92.98,97.37
20190730,345,96.35,97.19,94.45,97.18
20190730,350,95.69,97.61,91.67,94.66
20190730,355,92.03,96.09,92.24,92.86
20190730,400,96.35,92.6,94.75,100.51
20190730,405,92.78,95.59,93.2,97.29
20190730,410,96.38,94.9,93.06,94.5
20190730,415,95.47,97.69,92.13,96.59
20190730,420,94.92,97.51,90.71,98.13
20190730,425,94.34,95.17,94.7,97.07
20190730,430,95.29,98.14,94.6,95.85
20190730,435,93.97,97.34,90.68,95.65
20190730,440,95.77,98.58,91.97,94.38
20190730,445,93.19,97.11,92.91,92.06
20190730,450,94.23,99.39,96.01,95.07
20190730,455,93.45,97.63,92.57,94.94
20190730,500,94.21,94.68,90.19,93.76
20190730,505,94.18,95.2,92.05,99.89
20190730,510,92.22,95.88,93.55,95.34
20190730,515,92.29,94.33,94.24,95.4
20190730,520,94.55,94.8,92.49,94.45
20190730,525,95.75,96.01,95.63,97.23
20190730,530,95.4,96.02,96,97.49
20190730,535,95.83,95.58,96.07,98.35
20190730,540,95.71,96.56,96.72,97.28
20190730,545,96.1,91.74,97.97,97.29
20190730,550,94.32,90.94,96.13,98.37
20190730,555,93.89,92.7,96.69,94.45
20190730,600,93.09,92.24,95.59,97.17
20190730,605,92.29,91.71,94.68,95.83
20190730,610,90.44,91.56,96.15,93.88
20190730,615,90.62,89.78,95.39,92
20190730,620,90.27,87.63,98.02,85.27
20190730,625,88.22,89.04,96.53,90.34
20190730,630,90.53,89.07,99.88,86.31
20190730,635,88.61,86.45,99.57,89.17
20190730,640,88.4,86.58,99.15,88.14
20190730,645,89.6,86.04,100.29,89.22
20190730,650,90.46,87.45,99.5,86.84
20190730,655,90.24,86.69,99.91,82.73
20190730,700,81.91,87.61,98.98,79.38
20190730,705,70.11,84.76,99.32,69.68
20190730,710,76.64,83.81,99.49,66.9
20190730,715,72.61,83.61,99.6,45.54
20190730,720,76.69,80.87,100.34,51.12
20190730,725,78.99,79.78,99.02,54.06
20190730,730,82.53,82.97,99.28,53.37
20190730,735,82.08,81.67,98.63,54.17
20190730,740,81.22,82.23,98.69,56.93
20190730,745,81.57,80.56,98.31,46.44
20190730,750,83.86,81.52,99.92,46
20190730,755,83.12,80.23,100.91,47.65
20190730,800,71.55,81.64,97.99,45.09
20190730,805,78.7,82.31,100.92,50.6
20190730,810,81.19,82,100.52,49.75
20190730,815,81.19,85.67,100.46,52.06
20190730,820,81.96,81.49,100.47,53.78
20190730,825,81.65,83.59,99.97,56.56
20190730,830,77.22,83.62,98.3,55.99
20190730,835,79.54,85.43,97.87,54.07
20190730,840,80.68,84.9,97.85,58.75
20190730,845,78.37,83.09,98.2,58.47
20190730,850,77.72,87.85,97.57,55.33
20190730,855,79.53,80.82,98.69,48.01
20190730,900,79.23,79.33,96.81,50.42
20190730,905,83.87,82.39,99.02,52.94
20190730,910,85.14,83.06,98.64,51.37
20190730,915,85.44,84.75,96.63,45.77
20190730,920,85.48,82.75,96.53,46.62
20190730,925,83.65,82.45,97.02,45.27
20190730,930,83.85,80.25,96.97,50.48
20190730,935,84.79,80.91,97.39,49.3
20190730,940,85.46,81.98,95.08,47.65
20190730,945,85.25,79.54,96.21,50.53
20190730,950,89.32,77.03,94.62,48.27
20190730,955,88.3,80.4,95.55,47.48
20190730,1000,86.8,81.66,96.06,45.4
20190730,1005,89.53,78.82,95.24,40.35
20190730,1010,94.26,79.23,95.18,37.65
20190730,1015,93.8,77.51,94.18,42.17
20190730,1020,94.34,76.74,94.21,46.2
20190730,1025,92.79,76.07,93.01,51.09
20190730,1030,86.83,74.78,92.52,46.16
20190730,1035,84.44,74.84,92.38,46.96
20190730,1040,84.36,78.62,95.22,46.88
20190730,1045,88,81.59,94.73,44.44
20190730,1050,85.07,79.73,94.39,45.14
20190730,1055,83.15,75.88,94.44,45.05
20190730,1100,87.55,73.99,94.7,52.01
20190730,1105,86.68,80.25,93.49,49.34
20190730,1110,87.08,81.57,93.94,45.56
20190730,1115,87.35,81.25,93.83,47.06
20190730,1120,85.71,77.76,93.91,51.95
20190730,1125,86.69,66.59,95.04,59.22
20190730,1130,89.85,71.21,92.61,61.35
20190730,1135,84.21,79.41,96.23,57.31
20190730,1140,83.86,85.14,94.77,52.72
20190730,1145,85.95,86.93,96.58,49.75
20190730,1150,85.31,84.61,95.13,44.72
20190730,1155,84.57,85.42,96.81,48.18
20190730,1200,85.52,83.21,96.31,46.73
20190730,1205,83.64,83.38,95.23,56.43
20190730,1210,84.7,81.94,93.36,60.79
20190730,1215,82.85,82.53,95.57,60.24
20190730,1220,82.74,85.29,96.48,65.58
20190730,1225,82.94,84.16,95.55,77.85
20190730,1230,86.56,86.22,96.35,82.05
20190730,1235,88.87,85.4,95.15,79.85
20190730,1240,88.76,82.77,94.97,71.05
20190730,1245,88.47,86.57,97.2,64.21
20190730,1250,85.42,86.37,95.63,66.18
20190730,1255,86.22,87.24,95.36,64.02
20190730,1300,86.1,84.88,96.59,65.34
20190730,1305,85.1,84.92,96.86,66.78
20190730,1310,86.37,86.8,97.62,66.94
20190730,1315,84.88,86.16,95.12,61.55
20190730,1320,85.58,86.33,95.45,52.21
20190730,1325,85.64,87.01,94.88,51.56
20190730,1330,82.82,86.44,94.73,48.3
20190730,1335,82.46,87.34,95.34,49.42
20190730,1340,85.54,89.37,96.16,49.09
20190730,1345,83.67,91.71,94.07,47.45
20190730,1350,82.91,89.03,98.01,52.05
20190730,1355,80.09,91.14,94.95,55.64
20190730,1400,82.02,88.68,93.06,53.11
20190730,1405,80.59,89.21,93.26,53.35
20190730,1410,80.76,88.53,93.12,50.8
20190730,1415,79.8,89.43,93.35,58.38
20190730,1420,78.46,88.82,91.83,55.57
20190730,1425,81.23,87.94,89.57,58.93
20190730,1430,78.69,88.42,91.97,63.41
20190730,1435,78.24,87.05,91.72,64.7
20190730,1440,77.73,89.93,92.06,63.14
20190730,1445,76.96,90.48,93.58,63.37
20190730,1450,79.85,85.47,95.09,66.65
20190730,1455,79.34,87.7,93.28,65.88
20190730,1500,80.11,86.03,92.83,64.81
20190730,1505,78.06,86.15,91.13,59.96
20190730,1510,71.53,87.46,92.55,62.64
20190730,1515,57.78,88.03,92.86,59.93
20190730,1520,44.39,88.97,93.09,65.27
20190730,1525,40.28,87.75,92.22,66.75
20190730,1530,30.78,88.27,91.37,61.99
20190730,1535,26.44,89.61,91.63,57
20190730,1540,22.62,92.14,90.82,53.51
20190730,1545,25.95,90.02,86.87,70.42
20190730,1550,25.98,90.03,86.13,84.91
20190730,1555,33.41,88.62,85.94,87.56
20190730,1600,44.55,88.55,69.77,73.99
20190730,1605,35.93,90.37,71.57,75.43
20190730,1610,38.31,90.93,69.26,70.6
20190730,1615,40.2,91.44,74.02,78.01
20190730,1620,41.49,88.31,79.03,82.53
20190730,1625,45.76,91.58,90.11,76.82
20190730,1630,46.52,90.8,91.04,77.96
20190730,1635,54.62,92.18,92.15,73.8
20190730,1640,52.11,92.06,90.82,70.84
20190730,1645,58.57,92.38,88.58,63.45
20190730,1650,59.78,86.25,84.05,60.37
20190730,1655,57.52,85.26,80.88,60.31
20190730,1700,52.3,82.23,75.15,59.08
20190730,1705,57.48,87.48,73.7,57.52
20190730,1710,60.38,87.52,73.24,62.55
20190730,1715,60.45,88.96,66.88,62.87
20190730,1720,57.05,83.68,50.63,64.34
20190730,1725,53.12,85.63,45.99,67.54
20190730,1730,51.73,85.28,44.8,67.11
20190730,1735,53.95,85.95,41.42,71.45
20190730,1740,48.03,87.14,38.51,75.63
20190730,1745,42.73,95.18,32.63,74.04
20190730,1750,45.32,96.11,31.22,79.9
20190730,1755,39.24,96.6,26.55,72.81
20190730,1800,36.91,96.74,25.92,67.75
20190730,1805,40.45,97.61,23.46,74.4
20190730,1810,40.73,96.09,23.9,71.28
20190730,1815,46.61,99.2,25.36,85.4
20190730,1820,48.18,97.53,19.7,84.96
20190730,1825,59.96,94.61,20.86,86.32
20190730,1830,71.81,94.45,17.47,79.38
20190730,1835,80.84,98.15,17.38,77.55
20190730,1840,83.71,96.19,15.97,82.4
20190730,1845,85.6,93.09,16.51,81.21
20190730,1850,84.49,89.9,14.95,80.2
20190730,1855,83.45,87.24,17.52,80.47
20190730,1900,84.51,88.15,16.39,83.45
20190730,1905,82.68,92.29,17.85,81.41
20190730,1910,79.92,93.76,15.63,78.57
20190730,1915,79.58,97.96,15.36,76.37
20190730,1920,76.92,96.35,14.07,72.01
20190730,1925,79,96.87,15.02,79.52
20190730,1930,78.84,95.24,15.38,81.24
20190730,1935,80.15,95.6,16.7,82.39
20190730,1940,79.27,93.09,17.33,80.3
20190730,1945,78.34,94,18.8,75.61
20190730,1950,76.76,92.67,20.27,77.89
20190730,1955,71.8,92,22.72,78.28
20190730,2000,70.54,94.54,21.18,75.88
20190730,2005,70.74,91.73,26.59,72.33
20190730,2010,72.19,91.05,23.58,71.67
20190730,2015,72.95,89.38,31.11,72.84
20190730,2020,69.54,94.23,60.42,84.03
20190730,2025,72.69,93.68,81.45,89.93
20190730,2030,79.05,94.16,84.83,87.83
20190730,2035,84.56,94.02,92.99,83.56
20190730,2040,86.22,95.39,96.31,83.93
20190730,2045,86.09,93.25,95.61,87.96
20190730,2050,84.99,92.4,96.86,82.35
20190730,2055,82.53,96.05,97.02,81.79
20190730,2100,84.76,95.34,92.07,81.68
20190730,2105,90.62,93.59,94.26,89.87
20190730,2110,91.94,92,94.27,91.5
20190730,2115,88.02,90.96,97.71,89.18
20190730,2120,86.17,94.36,97.21,91.64
20190730,2125,90.89,94.1,97.9,93.09
20190730,2130,89.84,95.34,96.86,92.29
20190730,2135,90.45,90.41,97.47,87.24
20190730,2140,87.87,94.69,93.41,87.11
20190730,2145,89.32,94.79,95.43,93.59
20190730,2150,92.28,92.02,93.42,93.37
20190730,2155,93.14,96.06,96.84,90.95
20190730,2200,93.27,93.25,95.43,90.14
20190730,2205,91.66,93.71,95.87,92.09
20190730,2210,94.47,94.49,97.42,92.65
20190730,2215,90.33,95.86,96.72,91.54
20190730,2220,92.23,97.18,95.78,93.13
20190730,2225,93.34,94.63,96.46,90.53
20190730,2230,93.53,98.1,96.19,96.89
20190730,2235,94.36,99.14,95.98,97.08
20190730,2240,94.31,97.3,96.18,97.74
20190730,2245,96.45,99.22,95.77,98.84
20190730,2250,95.39,96.58,95.97,99.53
20190730,2255,97.75,96.03,95.72,96.89
20190730,2300,95.91,97.36,97.78,94.14
20190730,2305,96.76,96.85,97.7,95.64
20190730,2310,100.33,99.69,98.19,91.52
20190730,2315,97.75,99.53,96.96,101.19
20190730,2320,99.59,101.84,97.53,102.04
20190730,2325,99.72,100.8,99.71,100.65
20190730,2330,99.15,100.44,100.16,101.45
20190730,2335,99.21,101.31,100.89,104.13
20190730,2340,101.05,100.79,102.75,103
20190730,2345,103.73,97.94,101,104.15
20190730,2350,104.8,99.67,95.79,100.26
20190730,2355,100.22,100.72,99.39,100.1
20190731,0,99.44,99.89,98.91,100.9
20190731,5,103.04,102.25,99.91,102.46
20190731,10,103.37,98.43,98.57,100.13
20190731,15,102.56,101.55,97.71,106.63
20190731,20,103.99,102.45,99.74,101.95
20190731,25,101.26,98.25,96.03,104.01
20190731,30,100.39,101.07,97.66,98.98
20190731,35,102.76,101.46,94.33,94.05
20190731,40,103.6,104.39,98.55,97.34
20190731,45,106.07,101.19,98.66,97.69
20190731,50,106.53,99.84,98.44,99.79
20190731,55,101.86,96.59,96.42,102.9
20190731,100,102.24,98.59,98.86,103.35
20190731,105,106.92,99.58,98.57,97.49
20190731,110,101.77,99.6,99.22,101.54
20190731,115,105.34,103.17,97.2,98.68
20190731,120,103.96,98.13,98.17,94.05
20190731,125,106.21,95.25,99.93,96.55
20190731,130,105.04,99.24,93.45,100.97
20190731,135,106.14,98.04,93.16,108.02
20190731,140,103.3,99.46,92.49,105.78
20190731,145,102.21,100.65,94,103.9
20190731,150,98.6,97.17,95.57,107.52
20190731,155,106.46,93.74,97.56,101.28
20190731,200,88.22,95.91,98.24,99.23
20190731,205,77.3,94.37,96.65,92.78
20190731,210,80.04,97.79,93.61,97.7
20190731,215,80.34,92.15,94.36,94.18
20190731,220,77.43,89.12,89.28,81.43
20190731,225,78.87,90.12,89.19,72.93
20190731,230,80.03,81.75,95.33,81.62
20190731,235,77.54,80.64,88.75,81.65
20190731,240,77.63,85.23,86.42,77.82
20190731,245,78.31,88.88,84.95,79.9
20190731,250,81.1,93.29,84.95,77.59
20190731,255,78.13,90.48,87.6,75.02
20190731,300,73.14,85.65,89.39,76.82
20190731,305,77.86,90.27,89.27,83.64
20190731,310,78.21,88.02,90.77,76.27
20190731,315,76.09,87.59,88.36,81.62
20190731,320,80.66,87.21,89.68,88.35
20190731,325,77.47,92.18,91.85,75.84
20190731,330,83.01,89.27,89.33,87.94
20190731,335,82.12,90.87,91.26,71.42
20190731,340,77.91,95.1,90.88,78.79
20190731,345,86.8,91.55,87.9,84.97
20190731,350,88.36,93.53,88.34,87.79
20190731,355,82.54,95.44,91.62,86.61
20190731,400,88.88,91.48,90.01,89.99
20190731,405,88.35,93.06,88.01,86.11
20190731,410,85.94,94.73,90.52,82.91
20190731,415,85.43,92.83,90.64,87.19
20190731,420,90.22,92.41,90.22,86.15
20190731,425,85.94,92.65,90.96,88.62
20190731,430,87.63,94.3,88.09,91.37
20190731,435,80.14,93.83,89.01,85.23
20190731,440,85.49,93.7,89.21,82.67
20190731,445,89.89,94.5,87.64,88.2
20190731,450,85.48,94.39,90.34,86.5
20190731,455,84.87,95.32,90.3,87.63
20190731,500,84.43,93.74,90.67,89.34
20190731,505,88.96,92.64,89.11,93.1
20190731,510,87.17,92.23,91.65,90.32
20190731,515,86.71,93.15,89.55,92.67
20190731,520,93.33,91.66,94.05,90.85
20190731,525,93.77,91.43,93.58,95.52
20190731,530,92.29,90.28,94.88,92.26
20190731,535,94.39,90.96,91.85,96.96
20190731,540,94.34,89.03,93.17,94.84
20190731,545,91.77,88.83,94.26,97.04
20190731,550,91.13,85.91,95.69,95.11
20190731,555,92.29,88.31,95.56,96.65
20190731,600,92.55,86.86,94.8,97.85
20190731,605,90.37,89.16,96.04,96.04
20190731,610,90.22,86.01,95.87,95.46
20190731,615,89.9,85.52,94.88,92.92
20190731,620,90.13,85.45,98.18,86.94
20190731,625,90.04,81.95,97.31,90.54
20190731,630,89.86,82.96,97.46,87.77
20190731,635,89.81,85.6,100.37,88.36
20190731,640,88.62,85.47,97.2,87.8
20190731,645,88.73,84.12,98.41,82.94
20190731,650,88.33,81.75,98.81,87.54
20190731,655,87.3,85.3,99.84,84.43
20190731,700,83.85,85.03,98.64,79
20190731,705,84.09,82.36,98.69,68.87
20190731,710,78.91,82.47,97.51,61.98
20190731,715,75.76,81.09,98.42,46.21
