date,time,user_name,text,link,retweet_counts,favorite_counts,hashtags,GeoInformation
2020-08-01,00:15:34,ppuligipeun,HWPL ( 대표: 이만희 )과 지구촌 평화를 꿈꾸다 (출처 : 강에 비춰 .. | https://blog.naver.com/riverstar23/221989207272 블로그) http://naver.me/5qtvSy87 #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289354049062543361,0,0,,
2020-08-01,00:15:50,ppuligipeun,"HWPL 주관, 세계 곳곳에서 종교 갈등해결위한 경서비교토론회 개최 (출처 : 스마트한일.. | https://blog.naver.com/cats7177/221579621622 블로그) http://naver.me/G08UjJoV #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명",https://twitter.com/ppuligipeun/status/1289354114476908544,0,0,,
2020-08-01,00:16:07,ppuligipeun,"HWPL(이만희 대표) 30차 세계평화순방, 평화의 메세지 (출처 : 작은다락방 | https://blog.naver.com/zoo00015/221473958211 블로그) http://naver.me/5goa3ppC #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명",https://twitter.com/ppuligipeun/status/1289354185578700801,0,0,,
2020-08-01,00:16:21,ppuligipeun,[HWPL]평화만국회의 제5주년기념행사 (출처 : 드론을 꿈.. | https://blog.naver.com/su759/221651832158 블로그) http://naver.me/FIOctquq #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289354242705076224,0,0,,
2020-08-01,00:16:33,ppuligipeun,HWPL(이만희대표님) 종교연합사무실 전국에서 열리다 (출처 : 본래의 모.. | https://blog.naver.com/bwl153/221597431731 블로그) http://naver.me/5Zumh4JN #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289354295695953920,0,0,,
2020-08-01,00:16:54,ppuligipeun,평화 축제가 열렸다! HWPL 만국회의! 세계인의 평화 축제! (출처 : Lightory | https://blog.naver.com/morningstar2030/220814158893 블로그) http://naver.me/x3OTalRg #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289354380802576384,0,0,,
2020-08-01,00:17:11,ppuligipeun,"강화도 외포리에서 석모대교를 바라보며, HWPL 국제법 DPCW 10조38항의 의미를 되새겨봅니다 (출처 : 시 Star˙s.. | https://blog.naver.com/sstar6080/221867500450 블로그) http://naver.me/FDDtVO5Q #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명",https://twitter.com/ppuligipeun/status/1289354454181875712,0,0,,
2020-08-01,00:17:14,bangongboy,"홍콩 과학자, ""코로나19 인공 바이러스 가능성 충분"" https://youtu.be/UQxvColXD3M - @YouTube",https://twitter.com/bangongboy/status/1289354468203458560,0,0,,
2020-08-01,00:17:15,ilpyungdad,미국판 코로나 차별..동성애자라 '혈장 기증' 거부당한 이들 | 다음 뉴스 ,https://twitter.com/ilpyungdad/status/1289354471076585474,0,0,,
2020-08-01,00:19:36,comgosuya,경상북도「코로나19」발생 현황 □ 시군별 현황 시군별확진환자(전일대비)경산청도구미봉화안동포항경주칠곡의성예천영천성주640142 78 71 5554 565143 433822 +1-----------김천상주고령군위영주문경영덕청송영양울진울릉합계19 …,https://twitter.com/comgosuya/status/1289355060573478912,0,0,,
2020-08-01,00:20:08,wssk4563,"요즘 코로나 때문에 요식업은 손님 반토막, 발주회사는 상품발주 반토막 나서 일하는 사람도 팍 줄이더라고요 제 주변사람도 일구하기 힘들어하던데.. 도하님도 빨리 잘 구해졌으면 좋겠습니다 ",https://twitter.com/wssk4563/status/1289355196615634944,0,0,,
2020-08-01,00:20:15,datastaion,"다급한 트럼프, 코로나19 백신 속도전 이어 혈장기부 촉구 (출처 : 연합뉴스 | 네이버 뉴스) http://naver.me/GpP6YqHf 혈장 기부를 적극 호소하는 등 코로나19 대응 실패론 만회에 안간힘을 쏟는 분위기다.",https://twitter.com/datastaion/status/1289355226965659650,0,0,,
2020-08-01,00:20:36,TheAviakRook,"뭐 코로나 이후의 세계 예측 부질없다고 생각하고, 백신 개발되면 빠르게 보급될 수 있도록 사회적 기반이나 갖추기 위해 노력합시다.",https://twitter.com/TheAviakRook/status/1289355313347362816,0,3,,
2020-08-01,00:20:42,SCKlCYwdJMwseHM,"고난을 당하고 십자가에 못 박히는 운명이 완성되는거냐! ㅋ 신천지 이만희 '코로나 방역방해 혐의' 구속..""증거인멸 염려""(종합) https://news.v.daum.net/v/20200801020002936 법원 ""일정 부분 혐의 소명..고령에 지병 있지만 수감생활 곤란할 정도 아냐"" 방역당국에 허위자료 제출·교회 자금 56억원 횡령 등 혐의",https://twitter.com/SCKlCYwdJMwseHM/status/1289355338609602561,1,0,,
2020-08-01,00:21:26,simpanzy,ㅠㅠ 감동적이야.. 제가 다 뭉클하네요 코로나 북한 어쩌구 그냥 보지님이랑 애인분 만나는데 장애물이 다 없어졌으면 좋겠어요..,https://twitter.com/simpanzy/status/1289355521305112581,0,1,,
2020-08-01,00:21:29,Minnanotomodati,"개""천지 이만희 '코로나 방역방해 혐의' 구속..""증거인멸 염려""(종합) | 다음뉴스 ",https://twitter.com/Minnanotomodati/status/1289355534794014720,4,6,,
2020-08-01,00:23:00,ppuligipeun,"홍콩, 코로나19로 9월 입법회 선거 1년 연기…야권 강력 반발 (출처 : MBC | 네이버 뉴스) http://naver.me/xRVafx9J",https://twitter.com/ppuligipeun/status/1289355917910142978,0,0,,
2020-08-01,00:23:12,ppuligipeun,"홍콩, 코로나 이유로 입법회 선거 1년 연기…야권 강력 반발(종합2보) (출처 : 서울신문 | 네이버 뉴스) http://naver.me/xZxlH46D",https://twitter.com/ppuligipeun/status/1289355968027885568,0,0,,
2020-08-01,00:23:24,ppuligipeun,"홍콩, 코로나 이유로 입법회 의원 선거 1년 연기…야권 강력 반발 (출처 : 한국경제TV | 네이버 뉴스) http://naver.me/5ClI1JPw",https://twitter.com/ppuligipeun/status/1289356019793969153,0,0,,
2020-08-01,00:23:29,ssmami1518,"코로나로 비행편 끊긴 대학생, 자전거 타고 3500km 달려 집으로 (출처 : 여행플러스 | 네이버 포스트) ",https://twitter.com/ssmami1518/status/1289356040866152449,0,0,,
2020-08-01,00:23:40,EconomicView,"유니클로가 매장 9곳을 닫기로 했다. 불매운동, 코로나19 등이 영향을 끼친 것으로 보인다. 에프알엘코리아에 따르면 다음달 강남점, 서초점, 신세계백화점 경기점, 홈플러스 울산점, 김해 아이스퀘어점, 청주 메가폴리스점, 부산 남포점, 대전 밀라노21점, 아산점이 폐점한다 ",https://twitter.com/EconomicView/status/1289356086655332354,13,5,,
2020-08-01,00:24:14,MrHan730,"세인트루이스, 코로나 확진자 발생. 밀워키 경기 일요일로 연기 ",https://twitter.com/MrHan730/status/1289356226254401537,0,0,,
2020-08-01,00:24:54,then5911,"반년 만에 나타난 경기반등 신호..""코로나 재확산이 최대 변수"" | 다음 뉴스 ",https://twitter.com/then5911/status/1289356394970456064,0,2,,
2020-08-01,00:25:00,Gomcat_,코로나 끝나면...? 그 전에 만날까(...,https://twitter.com/Gomcat_/status/1289356422195494913,0,1,,
2020-08-01,00:25:06,yonhaptweet,"믿을 건 생활방역뿐…""캠핑장 등 야외서도 마스크 착용해야"" https://www.yna.co.kr/view/AKR20200731151000530?input=tw 신종 코로나바이러스 감염증(코로나19) 전파 위험이 비교적 낮다고 알려진 야외에서도 집단감염이 발생함에 따라 여름 휴가철 야외활동 시 각별한 주의가 요구됩니다. ",https://twitter.com/yonhaptweet/status/1289356444777644032,16,7,,
2020-08-01,00:25:38,ppuligipeun,신천지 '코로나19 치료제 개발'위해 409명이 혈장 공여 https://www.newsis.com/view?id=NISX20200720_0001100683 #중국#코로나19#대구#광주#다단계#신천지#혈장공여#혈장기증#교회#종교,https://twitter.com/ppuligipeun/status/1289356578768838656,0,1,,
2020-08-01,00:25:49,ppuligipeun,신천지 '코로나19 치료제 개발'위해 409명이 혈장 공여 #중국#코로나19#대구#광주#다단계#신천지#혈장공여#혈장기증#교회#종교 ,https://twitter.com/ppuligipeun/status/1289356627439546368,0,0,,
2020-08-01,00:25:55,taek_cho,이재명에 있어 법과 권력이란 아이들 손에 들려있는 총과 같이 위험스런 존재입니다. 경기도가 코로나19 방역에 집중하기 위해 구성했다는 코로나19 가짜뉴스대책단이 시민들을 상대로 벌이는 고발을 보며 확신이 듭니다.,https://twitter.com/taek_cho/status/1289356652617981953,0,1,,
2020-08-01,00:26:11,ppuligipeun,신천지 코로나19 완치자 512명 혈장공여… “지속적 진행” : 동아닷컴 https://www.donga.com/news/article/all/20200718/102049443/2 #중국#코로나19#대구#광주#다단계#신천지#혈장공여#혈장기증#교회#종교,https://twitter.com/ppuligipeun/status/1289356720850915330,0,0,,
